,Trigger document,Earmarked Funds,Document item,Business Transaction,Consptn in Doc.Crncy,Currency,Revaluation rate,Consumption in LC,Local Currency,Delete Date,Document Date,Reduction text,Purchasing Document,Reference document,Reference procedure,Reference line item,Item,Line item,Seq. No. of Account Assgt,GL
9182,4502059178 00002,,6.0,Purchase Order,33.28,CAD,,33.28,CAD,2020-03-03,2020-01-28,enviromental fee,4502059178.0,4502059178.0,PORD,2.0,2.0,,,7341.0
9183,4502059178 00001,,6.0,Purchase Order,"5,353.72",CAD,,"5,353.72",CAD,2020-03-03,2020-01-28,15W40 synthetic engine oil  KLHD3590,4502059178.0,4502059178.0,PORD,1.0,1.0,,,7341.0
9184,4502055708 00001,,6.0,Purchase Order,376,CAD,,376,CAD,2020-02-20,2020-01-22,DEF as per quote,4502055708.0,4502055708.0,PORD,1.0,1.0,,,7341.0
9185,4502051949 00005,,6.0,Purchase Order,63.9,CAD,,63.9,CAD,2020-01-23,2020-01-15,PAG Oil,4502051949.0,4502051949.0,PORD,5.0,5.0,,,7341.0
9186,4502050993 00001,,6.0,Purchase Order,98.4,CAD,,98.4,CAD,2020-01-23,2020-01-14,Rad Flush as per quote,4502050993.0,4502050993.0,PORD,1.0,1.0,,,7341.0
9187,4502052241 00001,,6.0,Purchase Order,215.62,CAD,,215.62,CAD,2020-01-17,2020-01-16,Refrigerant R134A,4502052241.0,4502052241.0,PORD,1.0,1.0,,,7341.0
9188,4502038939 00001,,6.0,Purchase Order,98.4,CAD,,98.4,CAD,2019-12-11,2019-12-09,prestone coolant flush,4502038939.0,4502038939.0,PORD,1.0,1.0,,,7341.0
9189,4502031331 00001,,6.0,Purchase Order,"1,703.30",CAD,,"1,703.30",CAD,2019-12-03,2019-11-26,John Deere Hyguard,4502031331.0,4502031331.0,PORD,1.0,1.0,,,7341.0
9190,4502030010 00001,,6.0,Purchase Order,686,CAD,,686,CAD,2020-02-14,2019-11-22,Washer Fluid,4502030010.0,4502030010.0,PORD,1.0,1.0,,,7341.0
9191,4502007197 00001,,6.0,Purchase Order,837.64,CAD,,837.64,CAD,2019-10-25,2019-10-10,Oil as per quote,4502007197.0,4502007197.0,PORD,1.0,1.0,,,7341.0
9192,4502005278 00001,,6.0,Purchase Order,431.04,CAD,,431.04,CAD,2019-10-15,2019-10-08,Gear Oil as per quote,4502005278.0,4502005278.0,PORD,1.0,1.0,,,7341.0
9193,4502003977 00001,,6.0,Purchase Order,690.28,CAD,,690.28,CAD,2019-10-15,2019-10-04,"Oil, Brake Fluid, Coolant as per quote",4502003977.0,4502003977.0,PORD,1.0,1.0,,,7341.0
9194,4502001732 00001,,6.0,Purchase Order,495.34,CAD,,495.34,CAD,2019-10-11,2019-10-01,Hydraulic oil AW32,4502001732.0,4502001732.0,PORD,1.0,1.0,,,7341.0
9195,4501998703 00009,,6.0,Purchase Order,638.7,CAD,,638.7,CAD,2019-11-07,2019-09-25,EP0 Grease EP0120  120 Lbs,4501998703.0,4501998703.0,PORD,9.0,9.0,,,7341.0
9196,4501998703 00008,,6.0,Purchase Order,630,CAD,,630,CAD,2019-11-07,2019-09-25,Dexcool  DEX55GL,4501998703.0,4501998703.0,PORD,8.0,8.0,,,7341.0
9197,4501998703 00007,,6.0,Purchase Order,378,CAD,,378,CAD,2019-11-07,2019-09-25,Premix Red/Orange Coolant 55 GLGDOR,4501998703.0,4501998703.0,PORD,7.0,7.0,,,7341.0
9198,4501998703 00006,,6.0,Purchase Order,945,CAD,,945,CAD,2019-11-07,2019-09-25,Premix Green Coolant 50/50 55 GLGLGR,4501998703.0,4501998703.0,PORD,6.0,6.0,,,7341.0
9199,4501998703 00005,,6.0,Purchase Order,"2,293.20",CAD,,"2,293.20",CAD,2019-11-07,2019-09-25,Allison Trans Synt Full Synthetic 17719,4501998703.0,4501998703.0,PORD,5.0,5.0,,,7341.0
9200,4501998703 00004,,6.0,Purchase Order,"5,462.10",CAD,,"5,462.10",CAD,2019-11-07,2019-09-25,75W90 Full Synthetic Engine Oil 1691,4501998703.0,4501998703.0,PORD,4.0,4.0,,,7341.0
9201,4501998703 00003,,6.0,Purchase Order,"1,213.50",CAD,,"1,213.50",CAD,2019-11-07,2019-09-25,5W20 Full Synthetic Engine Oil 17565,4501998703.0,4501998703.0,PORD,3.0,3.0,,,7341.0
9202,4501998703 00002,,6.0,Purchase Order,"2,847.60",CAD,,"2,847.60",CAD,2019-11-07,2019-09-25,5W40 Full Synthetic Engine Oil 17355,4501998703.0,4501998703.0,PORD,2.0,2.0,,,7341.0
9203,4501998703 00001,,6.0,Purchase Order,"7,020.85",CAD,,"7,020.85",CAD,2019-11-07,2019-09-25,15W40 Full Synthetic Engine Oil  17328,4501998703.0,4501998703.0,PORD,1.0,1.0,,,7341.0
9204,4501988498 00002,,6.0,Purchase Order,42.5,CAD,,42.5,CAD,2019-10-25,2019-09-06,Handling,4501988498.0,4501988498.0,PORD,2.0,2.0,,,7341.0
9205,4501988498 00001,,6.0,Purchase Order,"1,900.00",CAD,,"1,900.00",CAD,2019-10-25,2019-09-06,Degreaser as per quote,4501988498.0,4501988498.0,PORD,1.0,1.0,,,7341.0
9206,4501981149 00001,,6.0,Purchase Order,26.25,CAD,,26.25,CAD,2019-09-05,2019-08-21,Kubota Premium UDT hydraulic fluid,4501981149.0,4501981149.0,PORD,1.0,1.0,,,7341.0
9207,4501979163 00001,,6.0,Purchase Order,376,CAD,,376,CAD,2019-09-05,2019-08-16,DEF Fluid as per quote,4501979163.0,4501979163.0,PORD,1.0,1.0,,,7341.0
9208,4501959579 00003,,6.0,Purchase Order,187.6,CAD,,187.6,CAD,2019-07-10,2019-07-04,Red n Tacky Grease,4501959579.0,4501959579.0,PORD,3.0,3.0,,,7341.0
9209,4501959579 00002,,6.0,Purchase Order,491.36,CAD,,491.36,CAD,2019-07-10,2019-07-04,Dexos 5W20,4501959579.0,4501959579.0,PORD,2.0,2.0,,,7341.0
9210,4501959579 00001,,6.0,Purchase Order,169.83,CAD,,169.83,CAD,2019-07-10,2019-07-04,Motor Treatment,4501959579.0,4501959579.0,PORD,1.0,1.0,,,7341.0
9211,4501959457 00001,,6.0,Purchase Order,739.24,CAD,,739.24,CAD,2019-08-01,2019-07-04,"Oil, Brake Fluid & Coolant as per quote",4501959457.0,4501959457.0,PORD,1.0,1.0,,,7341.0
9212,4501949718 00016,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,16.0,16.0,,,7341.0
9213,4501949718 00013,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,13.0,13.0,,,7341.0
9214,4501949718 00010,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,10.0,10.0,,,7341.0
9215,4501949718 00007,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,7.0,7.0,,,7341.0
9216,4501949718 00004,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,4.0,4.0,,,7341.0
9217,4501949718 00001,,6.0,Purchase Order,27.98,CAD,,27.98,CAD,2019-06-28,2019-06-13,PS-4 QT(engine oil),4501949718.0,4501949718.0,PORD,1.0,1.0,,,7341.0
9220,4501928928 00001,,6.0,Purchase Order,182.88,CAD,,182.88,CAD,2019-05-30,2019-05-07,Brake Lube,4501928928.0,4501928928.0,PORD,1.0,1.0,,,7341.0
9222,4501927946 00002,,6.0,Purchase Order,235.2,CAD,,235.2,CAD,2019-05-30,2019-05-06,Grease,4501927946.0,4501927946.0,PORD,2.0,2.0,,,7341.0
9223,4501927946 00001,,6.0,Purchase Order,35.28,CAD,,35.28,CAD,2019-05-30,2019-05-06,Grease,4501927946.0,4501927946.0,PORD,1.0,1.0,,,7341.0
9224,4501926398 00002,,6.0,Purchase Order,49.14,CAD,,49.14,CAD,2019-05-09,2019-05-02,Tire Soap,4501926398.0,4501926398.0,PORD,2.0,2.0,,,7341.0
9225,4501926398 00001,,6.0,Purchase Order,95.28,CAD,,95.28,CAD,2019-05-09,2019-05-02,Power Steering Fluid,4501926398.0,4501926398.0,PORD,1.0,1.0,,,7341.0
9226,4501921114 00003,,6.0,Purchase Order,25,CAD,,25,CAD,2019-05-01,2019-04-24,Plus 50 II 15W40 .946L,4501921114.0,4501921114.0,PORD,3.0,3.0,,,7341.0
9227,4501921114 00001,,6.0,Purchase Order,46.2,CAD,,46.2,CAD,2019-05-01,2019-04-24,Plus 50 II 15W40 9.46L,4501921114.0,4501921114.0,PORD,1.0,1.0,,,7341.0
9228,4501914518 00002,,6.0,Purchase Order,122.84,CAD,,122.84,CAD,2019-04-18,2019-04-10,Oil,4501914518.0,4501914518.0,PORD,2.0,2.0,,,7341.0
9229,4501914518 00001,,6.0,Purchase Order,74.4,CAD,,74.4,CAD,2019-04-18,2019-04-10,Oil,4501914518.0,4501914518.0,PORD,1.0,1.0,,,7341.0
9230,4501913143 00003,,6.0,Purchase Order,737.04,CAD,,737.04,CAD,2019-04-18,2019-04-08,Oil,4501913143.0,4501913143.0,PORD,3.0,3.0,,,7341.0
9231,4501913143 00002,,6.0,Purchase Order,148.8,CAD,,148.8,CAD,2019-04-18,2019-04-08,Oil,4501913143.0,4501913143.0,PORD,2.0,2.0,,,7341.0
9236,0015688909 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,"Sockets, Wrenches as per quote",15688909.0,15688909.0,PREQ,10.0,10.0,,,9129.0
9237,0015688908 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,Bulk Hardware as per quote,15688908.0,15688908.0,PREQ,10.0,10.0,,,9129.0
9238,0015688875 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,Bench Grinder Stand,15688875.0,15688875.0,PREQ,30.0,30.0,,,9129.0
9239,0015688875 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,Vise,15688875.0,15688875.0,PREQ,20.0,20.0,,,9129.0
9240,0015688875 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,Soldering Iron,15688875.0,15688875.0,PREQ,10.0,10.0,,,9129.0
9241,0015688653 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,DIE GRINDER,15688653.0,15688653.0,PREQ,20.0,20.0,,,9129.0
9242,0015688653 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,WELDING HELMET,15688653.0,15688653.0,PREQ,10.0,10.0,,,9129.0
9243,0015688673 00080,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,M12 4.0a battery,15688673.0,15688673.0,PREQ,80.0,80.0,,,9129.0
9244,0015688673 00070,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,HD glue gun,15688673.0,15688673.0,PREQ,70.0,70.0,,,9129.0
9245,0015688673 00060,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,mini glue gun,15688673.0,15688673.0,PREQ,60.0,60.0,,,9129.0
9246,0015688673 00050,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,mini glue sticks,15688673.0,15688673.0,PREQ,50.0,50.0,,,9129.0
9247,0015688673 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,glue sticks,15688673.0,15688673.0,PREQ,40.0,40.0,,,9129.0
9248,0015688673 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,10pk blades,15688673.0,15688673.0,PREQ,30.0,30.0,,,9129.0
9249,0015688673 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,M18 HD 9.0a battery,15688673.0,15688673.0,PREQ,20.0,20.0,,,9129.0
9250,0015688673 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-06,M12 6.0a battery,15688673.0,15688673.0,PREQ,10.0,10.0,,,9129.0
9251,0015687012 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-05,1/2dr. 6pt 25mm impact socket -SIMM250,15687012.0,15687012.0,PREQ,30.0,30.0,,,9129.0
9252,0015687012 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-05,1/2dr. 15 pc 6pt socket set - 315SIMMYA,15687012.0,15687012.0,PREQ,20.0,20.0,,,9129.0
9253,0015687012 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-06,2020-03-05,AC refrigerant leak detector - ACT925,15687012.0,15687012.0,PREQ,10.0,10.0,,,9129.0
9254,0015686971 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-05,2020-03-05,N95 respirator,15686971.0,15686971.0,PREQ,30.0,30.0,,,9129.0
9255,0015686971 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-05,2020-03-05,"1"" silicone tape",15686971.0,15686971.0,PREQ,20.0,20.0,,,9129.0
9256,0015686971 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-05,2020-03-05,3/8 air ratchet,15686971.0,15686971.0,PREQ,10.0,10.0,,,9129.0
9257,0015684129 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-05,2020-03-05,Tool Box 3 Devation as per quote,15684129.0,15684129.0,PREQ,10.0,10.0,,,9129.0
9258,0015684023 00210,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,pintle hitch,15684023.0,15684023.0,PREQ,210.0,210.0,,,9129.0
9259,0015684023 00200,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,ball hitch,15684023.0,15684023.0,PREQ,200.0,200.0,,,9129.0
9260,0015684023 00190,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,hitch pin,15684023.0,15684023.0,PREQ,190.0,190.0,,,9129.0
9261,0015684023 00180,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,2ft tradesman square,15684023.0,15684023.0,PREQ,180.0,180.0,,,9129.0
9262,0015684023 00170,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,dustpan,15684023.0,15684023.0,PREQ,170.0,170.0,,,9129.0
9263,0015684023 00160,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,brush,15684023.0,15684023.0,PREQ,160.0,160.0,,,9129.0
9264,0015684023 00150,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,precision screwdriver set,15684023.0,15684023.0,PREQ,150.0,150.0,,,9129.0
9265,0015684023 00140,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,carpenters square,15684023.0,15684023.0,PREQ,140.0,140.0,,,9129.0
9266,0015684023 00080,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,rafters square,15684023.0,15684023.0,PREQ,80.0,80.0,,,9129.0
9267,0015684023 00070,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,aerosol can trigger,15684023.0,15684023.0,PREQ,70.0,70.0,,,9129.0
9268,0015684023 00050,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,angle finder,15684023.0,15684023.0,PREQ,50.0,50.0,,,9129.0
9269,0015684023 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,sheet metal gauge,15684023.0,15684023.0,PREQ,40.0,40.0,,,9129.0
9270,0015684023 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,protractor,15684023.0,15684023.0,PREQ,30.0,30.0,,,9129.0
9271,0015684023 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-04,2020-03-04,measuring tape 30ft,15684023.0,15684023.0,PREQ,10.0,10.0,,,9129.0
9272,0015680507 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-03,2020-03-03,GRINDER 9IN MOD 133,15680507.0,15680507.0,PREQ,20.0,20.0,,,9129.0
9273,0015680507 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-03,2020-03-03,GRINDER ANGLE 7 INC,15680507.0,15680507.0,PREQ,10.0,10.0,,,9129.0
9274,0015680009 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-03,2020-03-03,Impact Sockets as per quote,15680009.0,15680009.0,PREQ,10.0,10.0,,,9129.0
9275,0015677060 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,Adaptor,15677060.0,15677060.0,PREQ,40.0,40.0,,,9129.0
9276,0015677060 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,11in Lng RCH 35deg,15677060.0,15677060.0,PREQ,30.0,30.0,,,9129.0
9277,0015677060 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,PIST GRP-STK,15677060.0,15677060.0,PREQ,20.0,20.0,,,9129.0
9278,0015677060 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,Maulti Coolent adap set,15677060.0,15677060.0,PREQ,10.0,10.0,,,9129.0
9279,0015675962 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,SOCKET SET IMPACT,15675962.0,15675962.0,PREQ,10.0,10.0,,,9129.0
9280,0015675654 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,knockout tool,15675654.0,15675654.0,PREQ,10.0,10.0,,,9129.0
9281,0015675617 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,CONCRETE SAW TS400,15675617.0,15675617.0,PREQ,10.0,10.0,,,9129.0
9282,0015675616 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,Nut Driver Set Metric,15675616.0,15675616.0,PREQ,30.0,30.0,,,9129.0
9283,0015675616 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,Nut Driver Set SAE,15675616.0,15675616.0,PREQ,20.0,20.0,,,9129.0
9284,0015675616 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,Truck Anchor Press,15675616.0,15675616.0,PREQ,10.0,10.0,,,9129.0
9285,0015675615 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-03-02,"IMPACT SOCKET SET, 3/4",15675615.0,15675615.0,PREQ,10.0,10.0,,,9129.0
9286,0015669943 00060,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,CORDLESS CIRCULAR SAW,15669943.0,15669943.0,PREQ,60.0,60.0,,,9129.0
9287,0015669943 00050,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,"BAND SAW,CORDLESS",15669943.0,15669943.0,PREQ,50.0,50.0,,,9129.0
9288,0015669943 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,OLFA 100 pk blades,15669943.0,15669943.0,PREQ,40.0,40.0,,,9129.0
9289,0015669943 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,OLFA knife,15669943.0,15669943.0,PREQ,30.0,30.0,,,9129.0
9290,0015669943 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,LBB-10B blades,15669943.0,15669943.0,PREQ,20.0,20.0,,,9129.0
9291,0015669943 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-03-02,2020-02-28,"24"" level",15669943.0,15669943.0,PREQ,10.0,10.0,,,9129.0
9292,0015666862 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,Mirror,15666862.0,15666862.0,PREQ,40.0,40.0,,,9129.0
9293,0015666862 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,Butane Torch,15666862.0,15666862.0,PREQ,30.0,30.0,,,9129.0
9294,0015666862 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,Bit Set,15666862.0,15666862.0,PREQ,20.0,20.0,,,9129.0
9295,0015666862 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,TORQUE WRENCH,15666862.0,15666862.0,PREQ,10.0,10.0,,,9129.0
9296,0015666611 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,M18 hackzall,15666611.0,15666611.0,PREQ,30.0,30.0,,,9129.0
9297,0015666611 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,power probe 4 master kit,15666611.0,15666611.0,PREQ,20.0,20.0,,,9129.0
9298,0015666611 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,M12 1/2 drill,15666611.0,15666611.0,PREQ,10.0,10.0,,,9129.0
9299,0015666608 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,"STAND,VEHICLE SUPPORT",15666608.0,15666608.0,PREQ,20.0,20.0,,,9129.0
9300,0015666608 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-27,2020-02-27,FLOOR JACK,15666608.0,15666608.0,PREQ,10.0,10.0,,,9129.0
9301,0015664742 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-26,"PORTABLE WELDER,PLASTIC",15664742.0,15664742.0,PREQ,10.0,10.0,,,9129.0
9302,0015664283 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-26,Milwaukee air compressor,15664283.0,15664283.0,PREQ,30.0,30.0,,,9129.0
9303,0015664283 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-26,milwaukee light,15664283.0,15664283.0,PREQ,20.0,20.0,,,9129.0
9304,0015664283 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-26,milwaukee battery 12.0 Ah,15664283.0,15664283.0,PREQ,10.0,10.0,,,9129.0
9305,0015661004 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-25,CROW FOOT SET,15661004.0,15661004.0,PREQ,20.0,20.0,,,9129.0
9306,0015661004 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-26,2020-02-25,BOOSTER PACK,15661004.0,15661004.0,PREQ,10.0,10.0,,,9129.0
9307,0015657357 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-25,2020-02-25,Creeper black,15657357.0,15657357.0,PREQ,10.0,10.0,,,9129.0
9308,0015657089 00110,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Sheet metal gauge,15657089.0,15657089.0,PREQ,110.0,110.0,,,9129.0
9309,0015657089 00100,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,90 degree vise grip,15657089.0,15657089.0,PREQ,100.0,100.0,,,9129.0
9310,0015657089 00090,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Locking chain pliers,15657089.0,15657089.0,PREQ,90.0,90.0,,,9129.0
9311,0015657089 00080,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Silver marker,15657089.0,15657089.0,PREQ,80.0,80.0,,,9129.0
9312,0015657089 00070,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Electric hoist,15657089.0,15657089.0,PREQ,70.0,70.0,,,9129.0
9313,0015657089 00060,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Locking C clamp,15657089.0,15657089.0,PREQ,60.0,60.0,,,9129.0
9314,0015657089 00050,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Locking C clamp,15657089.0,15657089.0,PREQ,50.0,50.0,,,9129.0
9315,0015657089 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Metal shrinker/ stretcher,15657089.0,15657089.0,PREQ,40.0,40.0,,,9129.0
9316,0015657089 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Contour gauge,15657089.0,15657089.0,PREQ,30.0,30.0,,,9129.0
9317,0015657089 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Sliding T Bevel,15657089.0,15657089.0,PREQ,20.0,20.0,,,9129.0
9318,0015657089 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,angle finder,15657089.0,15657089.0,PREQ,10.0,10.0,,,9129.0
9319,0015657041 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,Ladder,15657041.0,15657041.0,PREQ,10.0,10.0,,,9129.0
9320,0015657039 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,CHAIN SAW ELECT 16,15657039.0,15657039.0,PREQ,10.0,10.0,,,9129.0
9321,0015655947 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-24,2020-02-24,21-AAF2273,15655947.0,15655947.0,PREQ,10.0,10.0,,,9129.0
9322,0015650833 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-21,2020-02-21,Charger Cordless Tool Battery,15650833.0,15650833.0,PREQ,20.0,20.0,,,9129.0
9323,0015650681 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-21,2020-02-21,Thread Setter Metric,15650681.0,15650681.0,PREQ,40.0,40.0,,,9129.0
9324,0015650681 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-21,2020-02-21,Thread Setter SAE,15650681.0,15650681.0,PREQ,30.0,30.0,,,9129.0
9325,0015650681 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-21,2020-02-21,1/4 Ratchet,15650681.0,15650681.0,PREQ,20.0,20.0,,,9129.0
9326,0015650681 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-21,2020-02-21,Underhood Light,15650681.0,15650681.0,PREQ,10.0,10.0,,,9129.0
9327,0015647542 00020,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-20,2020-02-20,Grease Gun,15647542.0,15647542.0,PREQ,20.0,20.0,,,9129.0
9328,0015647542 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-20,2020-02-20,3/8 Ratchet,15647542.0,15647542.0,PREQ,10.0,10.0,,,9129.0
9329,0015647496 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-20,2020-02-20,IMPACT WRENCH 3/4,15647496.0,15647496.0,PREQ,10.0,10.0,,,9129.0
9330,0015642389 00010,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-19,2020-02-19,Tool Cart as per quote,15642389.0,15642389.0,PREQ,10.0,10.0,,,9129.0
9331,0015638752 00040,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-18,2020-02-18,12 Volt 1/4 Hex Driver,15638752.0,15638752.0,PREQ,40.0,40.0,,,9129.0
9332,0015638752 00030,,7.0,Purchase Requisition,0,CAD,,0,CAD,2020-02-18,2020-02-18,12 Volt 1/2 Impact,15638752.0,15638752.0,PREQ,30.0,30.0,,,9129.0
